x,y,vx,vy,rho,e,P
0.262498,0.3775,-6.45223e-05,8.43045e-05,12.792,2.49999,21.32
0.2875,0.377498,1.70248e-05,3.28001e-06,12.7981,2.5,21.3302
0.3125,0.377498,-4.44474e-06,-8.13833e-06,12.7977,2.5,21.3295
0.3375,0.377498,9.81648e-07,1.39967e-06,12.7971,2.5,21.3285
0.3625,0.377498,-5.45764e-07,-1.7971e-08,12.7974,2.5,21.329
0.3875,0.377498,1.13081e-07,1.78156e-08,12.7973,2.5,21.3289
0.4125,0.377498,2.24886e-08,-8.07861e-09,12.7973,2.5,21.3289
0.4375,0.377498,-1.62089e-08,-9.6573e-09,12.7973,2.5,21.3289
0.4625,0.377498,2.35583e-09,2.89331e-09,12.7973,2.5,21.3289
0.4875,0.377498,-1.05147e-10,-5.57885e-10,12.7973,2.5,21.3289
0.5125,0.377498,-4.03876e-11,-2.91624e-09,12.7973,2.5,21.3289
0.5375,0.377498,-7.84025e-10,-3.71753e-09,12.7973,2.5,21.3289
0.5625,0.377498,4.49717e-09,-3.15348e-09,12.7973,2.5,21.3289
0.5875,0.377498,2.17427e-08,-1.9747e-08,12.7973,2.5,21.3289
0.6125,0.377498,-5.37139e-08,-5.49187e-08,12.7973,2.5,21.3289
0.6375,0.377498,-2.70835e-07,-4.16135e-08,12.7973,2.5,21.3289
0.6625,0.377498,1.35392e-06,-6.15112e-07,12.7973,2.5,21.3288
0.6875,0.377498,5.3183e-06,-6.91924e-06,12.7973,2.5,21.3289
0.7125,0.377498,9.32188e-07,-2.68079e-05,12.7982,2.5,21.3304
0.737498,0.377497,-6.48213e-05,-8.5754e-05,12.8031,2.5,21.3385
0.762496,0.377496,-0.000134056,-0.000164234,12.8078,2.49999,21.3463
0.787475,0.377489,-0.0013268,-0.000299234,12.8203,2.50005,21.3677
0.812332,0.377592,-0.00754778,0.00412193,12.7723,1.795,15.2842
0.837506,0.37749,0.000306796,-0.000414888,12.7721,1.79491,15.2831
0.86251,0.377502,0.000428793,0.000175119,12.793,1.79501,15.309
0.887498,0.377499,-8.54229e-05,1.99958e-05,12.7982,1.795,15.3152
0.912498,0.377498,-6.43138e-05,-4.84622e-06,12.7922,1.795,15.308
0.937506,0.377496,0.000215482,-0.000104763,12.7888,1.79499,15.3038
0.962527,0.377496,0.00106772,-6.22788e-05,12.777,1.79499,15.2897
0.987587,0.377521,0.00552094,0.00161122,13.083,1.79553,15.6606
1.0109,0.377895,-0.0731974,0.0229153,11.3723,1.79386,13.6002
0.00167815,0.399936,0.0783693,0.0116402,12.46,1.79368,14.8995
0.0246329,0.399597,-0.0221682,-0.0058058,14.6302,1.79575,17.5148
0.0500686,0.39972,0.00449291,0.00106895,12.5269,1.79499,14.9905
0.0749712,0.399701,-0.00164938,-0.000196666,12.875,1.795,15.4071
0.1,0.399704,0.000116091,6.24184e-06,12.7757,1.79499,15.2881
0.125003,0.399704,8.91452e-05,8.15961e-06,12.7965,1.795,15.3131
0.149999,0.399709,-5.48074e-05,0.00015937,12.7858,1.795,15.3003
0.175045,0.399743,0.00231151,0.00176938,12.7868,1.79496,15.3012
0.200139,0.399646,0.00609664,-0.00230261,12.8469,2.50002,21.4116
0.225003,0.399704,0.000160439,0.000102088,12.7914,2.50007,21.3196
0.249991,0.399705,-0.00042637,3.07099e-05,12.8033,2.49999,21.3389
0.275001,0.399704,5.19604e-05,7.02822e-06,12.7948,2.5,21.3246
0.3,0.399704,5.53257e-07,-2.84114e-06,12.7978,2.5,21.3296
0.325,0.399704,3.13963e-07,5.94005e-07,12.7972,2.5,21.3287
0.35,0.399704,-3.69081e-07,-6.11722e-08,12.7974,2.5,21.3289
0.375,0.399704,8.92483e-08,2.13489e-08,12.7973,2.5,21.3289
0.4,0.399704,6.84511e-09,-5.94593e-09,12.7973,2.5,21.3289
0.425,0.399704,-7.9599e-09,-2.17926e-09,12.7973,2.5,21.3289
0.45,0.399704,1.8744e-09,2.36128e-09,12.7973,2.5,21.3289
0.475,0.399704,-2.66455e-10,2.45456e-10,12.7973,2.5,21.3289
0.5,0.399704,8.13495e-11,7.2819e-10,12.7973,2.5,21.3289
0.525,0.399704,-3.42435e-10,8.76153e-10,12.7973,2.5,21.3289
0.55,0.399704,-8.92212e-10,7.76875e-10,12.7973,2.5,21.3289
0.575,0.399704,2.11255e-09,6.64345e-10,12.7973,2.5,21.3289
0.6,0.399704,1.14612e-08,1.96542e-09,12.7973,2.5,21.3289
0.625,0.399704,-5.53806e-08,4.01014e-08,12.7973,2.5,21.3289
0.65,0.399704,-2.40179e-07,2.83679e-07,12.7973,2.5,21.3289
0.675,0.399704,7.25069e-09,1.26397e-06,12.7973,2.5,21.3288
0.7,0.399704,3.64823e-06,4.77957e-06,12.7971,2.5,21.3285
0.725,0.399704,-8.58697e-06,2.16918e-05,12.7965,2.5,21.3275
0.749998,0.399704,-0.000112548,2.32153e-05,12.7917,2.49999,21.3195
0.775018,0.399691,0.000772,-0.000568478,12.8002,2.5,21.3336
0.799967,0.399666,-0.00174865,-0.00167088,12.8845,2.50013,21.4753
0.824808,0.399761,-0.00847843,0.00269769,12.7687,1.79499,15.2798
0.850014,0.399705,0.000733129,-1.33724e-05,12.7589,1.79492,15.2675
0.875002,0.399705,3.97083e-05,2.16778e-05,12.8029,1.79501,15.3209
0.899998,0.399704,-7.43032e-05,1.98106e-05,12.7933,1.795,15.3094
0.925,0.399703,-3.71608e-06,-4.36768e-05,12.7911,1.79499,15.3067
0.950017,0.3997,0.000684681,-0.000159489,12.7868,1.79498,15.3014
0.975052,0.399698,0.00227886,-0.000244855,12.8366,1.79511,15.3621
0.999688,0.399288,-0.0112746,-0.0243984,14.5486,1.79554,17.4152
0.0129573,0.421768,0.0190527,-0.00724736,12.9466,1.79545,15.4966
0.0374357,0.421938,-0.00251748,0.00168196,12.7379,1.79515,15.2443
0.0624858,0.421897,-0.000788958,-0.000735797,12.8453,1.795,15.3715
0.0874948,0.42191,-0.000115887,6.83016e-05,12.7725,1.79499,15.2844
0.112501,0.42191,2.57513e-05,-1.04203e-05,12.7973,1.795,15.314
0.137502,0.421913,7.9752e-05,0.000131387,12.7864,1.795,15.301
0.162545,0.421956,0.00228891,0.00216632,12.7732,1.79496,15.285
0.187643,0.421858,0.00627764,-0.00188448,12.8308,2.50002,21.3848
0.212501,0.42191,0.000100326,8.37341e-05,12.796,2.50006,21.3271
0.237488,0.42191,-0.000582982,-5.63645e-05,12.8078,2.49999,21.3463
0.262502,0.421911,0.000115195,4.74363e-05,12.791,2.5,21.3183
0.2875,0.42191,-4.62488e-06,-6.11616e-06,12.7989,2.5,21.3315
0.3125,0.42191,6.29375e-07,-2.31948e-07,12.7972,2.5,21.3286
0.3375,0.42191,-3.38703e-07,7.55819e-08,12.7973,2.5,21.3289
0.3625,0.42191,1.59306e-08,1.47968e-08,12.7973,2.5,21.3289
0.3875,0.42191,1.49081e-08,-4.54804e-09,12.7973,2.5,21.3289
0.4125,0.42191,-5.23619e-09,-1.17828e-09,12.7973,2.5,21.3289
0.4375,0.42191,9.84539e-10,8.46869e-10,12.7973,2.5,21.3289
0.4625,0.42191,-1.90467e-10,-3.38019e-10,12.7973,2.5,21.3289
0.4875,0.42191,1.10807e-10,-1.41773e-10,12.7973,2.5,21.3289
0.5125,0.42191,2.20267e-11,-1.78403e-10,12.7973,2.5,21.3289
0.5375,0.42191,-1.18864e-10,-2.10673e-11,12.7973,2.5,21.3289
0.5625,0.42191,-6.00579e-10,2.4953e-10,12.7973,2.5,21.3289
0.5875,0.42191,2.10356e-09,-1.39187e-09,12.7973,2.5,21.3289
0.6125,0.42191,1.1617e-08,-1.32617e-08,12.7973,2.5,21.3289
0.6375,0.42191,-3.85405e-09,-4.86088e-08,12.7973,2.5,21.3289
0.6625,0.42191,-1.68098e-07,-1.8983e-07,12.7973,2.5,21.3289
0.6875,0.42191,2.96439e-07,-1.04593e-06,12.7974,2.5,21.3289
0.7125,0.42191,5.05301e-06,-1.96103e-06,12.7978,2.5,21.3296
0.737499,0.421911,-4.54887e-05,3.1016e-05,12.7984,2.5,21.3307
0.762497,0.421913,-0.00013929,0.000184181,12.7901,2.49998,21.3168
0.787519,0.421906,0.000800384,3.70926e-06,12.7812,2.49999,21.3019
0.81247,0.421877,-0.00158922,-0.00125804,12.8667,2.50012,21.4456
0.837309,0.421968,-0.00843974,0.00275796,12.7762,1.79498,15.2887
0.862509,0.421907,0.000487533,-0.000178347,12.7672,1.79493,15.2775
0.887502,0.421911,7.5625e-05,3.96945e-05,12.7978,1.79501,15.3148
0.912498,0.42191,-8.56688e-05,3.43054e-06,12.7941,1.795,15.3102
0.937506,0.421907,0.000215368,-0.000101669,12.7884,1.79499,15.3033
0.962527,0.421907,0.0010667,-6.2764e-05,12.7771,1.79499,15.2898
0.987587,0.421933,0.00552122,0.00161121,13.083,1.79553,15.6606
1.0109,0.422307,-0.0731975,0.0229154,11.3723,1.79386,13.6002
0.00167815,0.444348,0.0783693,0.0116402,12.46,1.79368,14.8995
0.0246329,0.444008,-0.0221681,-0.0058058,14.6302,1.79575,17.5148
0.0500686,0.444132,0.00449245,0.00106866,12.5269,1.79499,14.9905
0.0749711,0.444112,-0.00165132,-0.000199356,12.8749,1.795,15.407
0.100001,0.444116,0.000151381,1.7929e-05,12.7759,1.79499,15.2884
0.125003,0.444119,7.89699e-05,0.000121227,12.7952,1.795,15.3116
0.150026,0.444124,0.00136843,0.000320652,12.7632,1.79495,15.2728
0.175162,0.444025,0.0072731,-0.00391087,12.8126,2.49993,21.3538
0.199998,0.444114,-0.000141042,3.89563e-05,12.8161,2.50009,21.3609
0.224989,0.444115,-0.000507004,-5.88689e-05,12.8031,2.49999,21.3385
0.250002,0.444117,0.000138546,6.05027e-05,12.7907,2.5,21.3178
0.275,0.444115,-1.09884e-05,-1.27896e-05,12.7996,2.5,21.3326
0.3,0.444116,1.43991e-06,2.26284e-07,12.797,2.5,21.3283
0.325,0.444116,-5.05533e-07,1.82304e-07,12.7973,2.5,21.3289
0.35,0.444116,-3.55968e-08,-1.51324e-08,12.7973,2.5,21.3289
0.375,0.444116,4.14707e-08,3.32873e-09,12.7973,2.5,21.3289
0.4,0.444116,-7.90109e-09,-2.23297e-09,12.7973,2.5,21.3289
0.425,0.444116,9.3588e-10,6.89896e-10,12.7973,2.5,21.3289
0.45,0.444116,-1.92101e-10,-1.01754e-10,12.7973,2.5,21.3289
0.475,0.444116,6.1815e-11,4.01892e-11,12.7973,2.5,21.3289
0.5,0.444116,-1.30355e-11,1.47391e-11,12.7973,2.5,21.3289
0.525,0.444116,3.81915e-11,-7.73272e-12,12.7973,2.5,21.3289
0.55,0.444116,-6.17804e-11,8.6116e-12,12.7973,2.5,21.3289
0.575,0.444116,-5.257e-10,4.98221e-10,12.7973,2.5,21.3289
0.6,0.444116,1.14264e-10,2.03255e-09,12.7973,2.5,21.3289
0.625,0.444116,7.94645e-09,5.99993e-09,12.7973,2.5,21.3289
0.65,0.444116,-8.13936e-09,3.59505e-08,12.7973,2.5,21.3289
0.675,0.444116,-1.96027e-07,1.17495e-07,12.7973,2.5,21.3288
0.7,0.444116,1.4225e-06,-7.84994e-07,12.7973,2.5,21.3288
0.725,0.444115,6.12352e-06,-7.31125e-06,12.7977,2.5,21.3295
0.749999,0.444116,-4.95453e-05,-2.56391e-06,12.7995,2.5,21.3324
0.774997,0.444117,-0.000148069,5.62491e-05,12.7964,2.49998,21.3271
0.800019,0.444109,0.00082266,-0.000202,12.795,2.5,21.325
0.824952,0.444047,-0.00250226,-0.00304689,12.855,2.5001,21.4259
0.849831,0.444135,-0.00727444,0.000822973,12.7412,1.79493,15.2464
0.875005,0.444114,0.000264492,-8.92516e-05,12.7848,1.79495,15.2987
0.900002,0.444115,9.53926e-05,-1.80122e-05,12.7949,1.795,15.3113
0.925,0.444114,-6.14703e-06,-4.44858e-05,12.7918,1.79499,15.3075
0.950017,0.444112,0.000676719,-0.000157627,12.7867,1.79498,15.3012
0.975052,0.44411,0.00227697,-0.000244348,12.8366,1.79511,15.3621
0.999688,0.443699,-0.0112743,-0.0243986,14.5486,1.79554,17.4151
0.0129573,0.46618,0.0190527,-0.0072473,12.9466,1.79545,15.4966
0.0374357,0.466349,-0.00251799,0.0016819,12.7379,1.79515,15.2443
0.0624858,0.466309,-0.000791131,-0.000738588,12.8452,1.795,15.3713
0.0874957,0.466322,-7.75861e-05,6.14261e-05,12.7726,1.79499,15.2844
0.112501,0.466321,4.90623e-05,-2.43615e-05,12.8017,1.795,15.3193
0.137479,0.466329,-0.000912382,0.000303502,12.7844,1.79499,15.2986
0.162561,0.466385,0.00309402,0.00290893,12.7315,1.79491,15.2345
0.187663,0.466303,0.00706319,-0.000751352,12.8537,2.50004,21.4231
0.212496,0.466321,-0.000255255,-3.59435e-05,12.8091,2.50006,21.3489
0.237498,0.466322,-8.57596e-05,4.60222e-05,12.7943,2.5,21.3238
0.2625,0.466321,-6.13983e-07,-1.05085e-05,12.7981,2.5,21.3302
0.2875,0.466321,2.80102e-06,8.76822e-07,12.7971,2.5,21.3285
0.3125,0.466321,-5.18909e-07,7.20471e-08,12.7974,2.5,21.3289
0.3375,0.466321,-5.48397e-08,-2.4899e-08,12.7973,2.5,21.3289
0.3625,0.466321,5.4887e-08,1.25944e-08,12.7973,2.5,21.3289
0.3875,0.466321,-1.17729e-08,-4.86081e-09,12.7973,2.5,21.3289
0.4125,0.466321,1.49952e-09,9.68679e-10,12.7973,2.5,21.3289
0.4375,0.466321,-3.1174e-10,-1.19921e-10,12.7973,2.5,21.3289
0.4625,0.466321,8.19704e-11,1.14475e-11,12.7973,2.5,21.3289
0.4875,0.466321,-1.65291e-11,-6.95578e-12,12.7973,2.5,21.3289
0.5125,0.466321,2.84449e-12,5.11677e-13,12.7973,2.5,21.3289
0.5375,0.466321,2.17532e-11,-1.62691e-11,12.7973,2.5,21.3289
0.5625,0.466321,-2.24681e-12,-7.3544e-11,12.7973,2.5,21.3289
0.5875,0.466321,-3.51234e-10,-1.8981e-10,12.7973,2.5,21.3289
0.6125,0.466321,1.32598e-10,-9.84939e-10,12.7973,2.5,21.3289
0.6375,0.466321,7.35202e-09,-3.54807e-09,12.7973,2.5,21.3289
0.6625,0.466321,-4.64363e-08,2.22734e-08,12.7973,2.5,21.3289
0.6875,0.466321,-2.03504e-07,2.22156e-07,12.7973,2.5,21.3289
0.7125,0.466321,1.76138e-06,5.23259e-07,12.7972,2.5,21.3287
0.7375,0.466321,6.72701e-06,1.64175e-07,12.7974,2.5,21.329
0.762498,0.466322,-5.94532e-05,1.77546e-05,12.7981,2.5,21.3302
0.787497,0.466322,-0.000120248,2.47093e-05,12.7995,2.49999,21.3325
0.812476,0.466314,-0.0012956,-0.000184632,12.8211,2.50006,21.369
0.837332,0.466416,-0.00755623,0.00413916,12.7783,1.79501,15.2914
0.862505,0.466314,0.00026484,-0.000394279,12.7765,1.79491,15.2885
0.887509,0.466325,0.000416438,0.000172333,12.7918,1.795,15.3076
0.912498,0.466322,-0.000120798,4.21352e-06,12.7974,1.795,15.3143
0.937505,0.466319,0.000205063,-9.89869e-05,12.7876,1.79499,15.3024
0.962527,0.466319,0.00106067,-6.39681e-05,12.7771,1.79499,15.2899
0.987587,0.466344,0.00552161,0.00161078,13.0829,1.79553,15.6606
1.0109,0.466718,-0.0731965,0.0229155,11.3723,1.79386,13.6002
0.00167815,0.488759,0.0783694,0.0116402,12.46,1.79368,14.8995
0.0246329,0.48842,-0.0221687,-0.0058056,14.6302,1.79575,17.5148
0.0500685,0.488543,0.00448991,0.00106911,12.5269,1.79499,14.9904
0.0749716,0.488524,-0.00163132,-0.000201248,12.8747,1.795,15.4067
0.100002,0.488527,0.000189777,1.6872e-05,12.7761,1.79499,15.2887
0.125,0.488532,-1.21555e-05,0.000194664,12.7979,1.79501,15.3149
0.150026,0.488533,0.00137972,0.000114732,12.7764,1.79495,15.2886
0.175159,0.488435,0.00709756,-0.00406751,12.8262,2.49995,21.3766
0.2,0.488527,-6.94218e-05,0.000119569,12.81,2.5001,21.3508
0.224992,0.488527,-0.000373818,-1.96765e-05,12.8014,2.5,21.3356
0.250001,0.488527,5.77225e-05,6.31803e-06,12.7944,2.5,21.324
0.275,0.488527,1.30129e-06,-2.90693e-07,12.7978,2.5,21.3297
0.3,0.488527,-2.71973e-07,-1.10984e-07,12.7973,2.5,21.3289
0.325,0.488527,-1.14977e-07,1.25696e-08,12.7973,2.5,21.3289
0.35,0.488527,3.05622e-08,1.08602e-08,12.7973,2.5,21.3289
0.375,0.488527,-6.12324e-09,-5.71557e-09,12.7973,2.5,21.3289
0.4,0.488527,1.38525e-09,1.25635e-09,12.7973,2.5,21.3289
0.425,0.488527,-4.03981e-10,-1.60786e-10,12.7973,2.5,21.3289
0.45,0.488527,1.01159e-10,2.45587e-11,12.7973,2.5,21.3289
0.475,0.488527,-1.48138e-11,-5.38903e-12,12.7973,2.5,21.3289
0.5,0.488527,3.82819e-13,2.28282e-12,12.7973,2.5,21.3289
0.525,0.488527,-1.72037e-13,2.57344e-12,12.7973,2.5,21.3289
0.55,0.488527,1.55342e-11,4.64557e-12,12.7973,2.5,21.3289
0.575,0.488527,1.15117e-12,2.24982e-11,12.7973,2.5,21.3289
0.6,0.488527,-2.78657e-10,7.137e-11,12.7973,2.5,21.3289
0.625,0.488527,1.55188e-09,-9.35746e-10,12.7973,2.5,21.3289
0.65,0.488527,7.14189e-09,-7.07877e-09,12.7973,2.5,21.3289
0.675,0.488527,-7.05711e-08,-1.04479e-08,12.7973,2.5,21.3289
0.7,0.488527,-2.47585e-07,-6.362e-08,12.7973,2.5,21.3289
0.725,0.488527,2.63112e-06,-8.43226e-07,12.7973,2.5,21.3289
0.75,0.488527,-5.59703e-06,-1.87256e-06,12.7977,2.5,21.3296
0.774998,0.488527,-0.000110533,-2.53674e-05,12.7944,2.49999,21.324
0.800018,0.488513,0.000807392,-0.000595897,12.807,2.5,21.345
0.824949,0.488457,-0.00266488,-0.00327097,12.874,2.50011,21.4575
0.849831,0.488548,-0.00729106,0.000850635,12.7393,1.79494,15.2442
0.87501,0.488529,0.000468285,9.8321e-05,12.7812,1.79495,15.2945
0.900002,0.488526,5.00621e-05,-4.0735e-05,12.7987,1.79501,15.3158
0.925,0.488526,-1.23071e-05,-4.58795e-05,12.7906,1.79499,15.3061
0.950017,0.488523,0.000668686,-0.000161597,12.7869,1.79498,15.3015
0.975052,0.488521,0.0022788,-0.000244297,12.8365,1.79511,15.362
0.999688,0.488111,-0.0112734,-0.0243984,14.5486,1.79554,17.4152
0.0129573,0.510591,0.0190526,-0.00724735,12.9466,1.79545,15.4966
0.0374357,0.510761,-0.00251966,0.00168204,12.7379,1.79515,15.2443
0.0624858,0.51072,-0.000791471,-0.000739806,12.8451,1.795,15.3712
0.087496,0.510733,-6.67716e-05,5.68612e-05,12.7724,1.79499,15.2842
0.112502,0.510733,6.53788e-05,-1.72199e-05,12.8015,1.79501,15.3191
0.137478,0.510743,-0.000937897,0.000428105,12.7801,1.795,15.2935
0.162562,0.5108,0.00313644,0.00309046,12.7259,1.79491,15.2279
0.187662,0.510716,0.00706176,-0.000699396,12.8526,2.50004,21.4214
0.212496,0.510731,-0.000274852,-8.14396e-05,12.8112,2.50006,21.3524
0.237497,0.510734,-0.000104298,3.24706e-05,12.7943,2.5,21.3237
0.2625,0.510733,6.76569e-06,-1.31758e-06,12.7975,2.5,21.3291
0.2875,0.510733,1.42562e-06,-2.56192e-07,12.7973,2.5,21.3289
0.3125,0.510733,-1.17299e-07,2.33461e-08,12.7973,2.5,21.3289
0.3375,0.510733,-4.30655e-08,4.50788e-11,12.7973,2.5,21.3289
0.3625,0.510733,7.63274e-09,-1.41184e-09,12.7973,2.5,21.3289
0.3875,0.510733,3.30353e-10,6.80198e-10,12.7973,2.5,21.3289
0.4125,0.510733,-2.75953e-10,-1.45789e-10,12.7973,2.5,21.3289
0.4375,0.510733,6.43938e-11,2.79927e-11,12.7973,2.5,21.3289
0.4625,0.510733,-1.0689e-11,-7.09291e-12,12.7973,2.5,21.3289
0.4875,0.510733,1.27593e-12,1.04105e-12,12.7973,2.5,21.3289
0.5125,0.510733,-9.32222e-13,-2.42832e-13,12.7973,2.5,21.3289
0.5375,0.510733,-2.81745e-13,-1.84138e-13,12.7973,2.5,21.3289
0.5625,0.510733,1.09191e-11,-3.6164e-13,12.7973,2.5,21.3289
0.5875,0.510733,-5.06109e-11,4.12585e-11,12.7973,2.5,21.3289
0.6125,0.510733,-2.61639e-10,2.6387e-10,12.7973,2.5,21.3289
0.6375,0.510733,2.72166e-09,1.08313e-10,12.7973,2.5,21.3289
0.6625,0.510733,1.00835e-08,5.81543e-10,12.7973,2.5,21.3289
0.6875,0.510733,-9.94216e-08,4.04454e-08,12.7973,2.5,21.3289
0.7125,0.510733,1.62229e-07,1.89694e-07,12.7973,2.5,21.3288
0.7375,0.510733,4.147e-06,2.60237e-06,12.7975,2.5,21.3292
0.762499,0.510734,-5.2824e-05,3.19469e-05,12.798,2.5,21.33
0.787497,0.510735,-0.000108055,0.000105385,12.7957,2.49999,21.3262
0.812476,0.510728,-0.0012794,-2.0421e-05,12.8144,2.50006,21.3579
0.837331,0.51083,-0.00758975,0.00426182,12.7759,1.79501,15.2886
0.862506,0.510726,0.000286741,-0.000355444,12.7783,1.79492,15.2907
0.887509,0.510736,0.000397342,0.000146655,12.7927,1.79501,15.3087
0.912498,0.510733,-0.000124432,-1.02059e-06,12.7967,1.795,15.3134
0.937505,0.51073,0.000199733,-0.000103051,12.7878,1.79499,15.3026
0.962527,0.51073,0.00106329,-6.28967e-05,12.777,1.79499,15.2898
0.987587,0.510756,0.00552222,0.00161113,13.083,1.79553,15.6606
1.0109,0.51113,-0.0731964,0.0229155,11.3723,1.79386,13.6002
0.00167816,0.533171,0.0783694,0.0116403,12.46,1.79368,14.8995
0.0246329,0.532831,-0.022169,-0.00580541,14.6302,1.79575,17.5148
0.0500685,0.532955,0.00448865,0.00106918,12.5269,1.79499,14.9904
0.0749716,0.532935,-0.001633,-0.000203184,12.8747,1.795,15.4067
0.100002,0.532939,0.000192479,5.95161e-06,12.7762,1.79499,15.2888
0.125001,0.532943,-2.72031e-06,0.000158239,12.7991,1.79501,15.3163
0.150026,0.532944,0.00139632,9.49992e-05,12.7828,1.79496,15.2964
0.175158,0.532846,0.00708776,-0.00407855,12.8312,2.49995,21.3849
0.199999,0.532939,-9.73767e-05,0.000153758,12.8135,2.50011,21.3568
0.224992,0.532939,-0.00036347,-1.63255e-05,12.8003,2.49999,21.3338
0.250001,0.532939,5.7241e-05,9.37083e-06,12.7947,2.5,21.3244
0.275,0.532939,1.08037e-06,-8.83529e-07,12.7979,2.5,21.3298
0.3,0.532939,-4.8031e-08,-5.43338e-08,12.7973,2.5,21.3288
0.325,0.532939,-1.52715e-07,7.36507e-09,12.7973,2.5,21.3289
0.35,0.532939,5.90334e-09,2.75761e-09,12.7973,2.5,21.3289
0.375,0.532939,4.38065e-09,-1.86697e-10,12.7973,2.5,21.3289
0.4,0.532939,-4.93474e-10,-1.03268e-10,12.7973,2.5,21.3289
0.425,0.532939,-6.6703e-12,2.23801e-11,12.7973,2.5,21.3289
0.45,0.532939,-6.3797e-12,-4.43871e-12,12.7973,2.5,21.3289
0.475,0.532939,2.76994e-12,1.04001e-12,12.7973,2.5,21.3289
0.5,0.532939,-2.96074e-13,-1.28208e-13,12.7973,2.5,21.3289
0.525,0.532939,-3.88989e-13,-6.53995e-14,12.7973,2.5,21.3289
0.55,0.532939,1.552e-12,-1.72105e-12,12.7973,2.5,21.3289
0.575,0.532939,9.58105e-12,-9.9154e-12,12.7973,2.5,21.3289
0.6,0.532939,-1.01863e-10,1.49318e-12,12.7973,2.5,21.3289
0.625,0.532939,-3.96338e-10,4.23504e-11,12.7973,2.5,21.3289
0.65,0.532939,3.5835e-09,-1.2975e-09,12.7973,2.5,21.3289
0.675,0.532939,-3.92727e-09,-9.54376e-09,12.7973,2.5,21.3289
0.7,0.532939,-1.37544e-07,-1.1247e-07,12.7973,2.5,21.3289
0.725,0.532939,2.19845e-06,-1.29399e-06,12.7973,2.5,21.3289
0.75,0.532939,-7.07071e-06,-5.38284e-06,12.7978,2.5,21.3298
0.774998,0.532938,-0.000109297,-4.52971e-05,12.7953,2.49999,21.3255
0.800018,0.532925,0.000827623,-0.000604159,12.813,2.50001,21.3551
0.824949,0.532868,-0.00266155,-0.00328876,12.8794,2.50011,21.4667
0.849831,0.53296,-0.00731395,0.000874103,12.7437,1.79495,15.2495
0.875009,0.53294,0.000470551,8.44259e-05,12.7802,1.79495,15.2933
0.900002,0.532938,4.66448e-05,-4.76715e-05,12.7989,1.79501,15.316
0.925,0.532937,-1.34764e-05,-4.69068e-05,12.7907,1.79499,15.3061
0.950017,0.532935,0.000670677,-0.000159961,12.7869,1.79498,15.3015
0.975052,0.532933,0.00227916,-0.000243951,12.8365,1.79511,15.362
0.999688,0.532522,-0.0112734,-0.0243983,14.5486,1.79554,17.4152
0.0129573,0.555003,0.0190527,-0.00724726,12.9466,1.79545,15.4966
0.0374357,0.555172,-0.00251968,0.00168237,12.7379,1.79515,15.2443
0.0624858,0.555132,-0.000792122,-0.000738811,12.8451,1.795,15.3712
0.0874959,0.555145,-6.81465e-05,5.8654e-05,12.7724,1.79499,15.2843
0.112502,0.555144,6.33556e-05,-1.62723e-05,12.8014,1.79501,15.3191
0.137479,0.555155,-0.000889931,0.000448799,12.7847,1.795,15.2991
0.162542,0.555177,0.00215249,0.00138357,12.7095,1.7949,15.2081
0.187683,0.555093,0.0081128,-0.00246082,12.8256,2.49996,21.3756
0.212492,0.555144,-0.000517978,-1.31244e-05,12.8289,2.50009,21.3823
0.237498,0.555144,-4.55012e-05,-5.63323e-06,12.7921,2.5,21.3202
0.2625,0.555144,9.46907e-06,-9.07145e-06,12.7976,2.5,21.3293
0.2875,0.555144,1.30439e-06,3.37488e-07,12.7973,2.5,21.3289
0.3125,0.555144,-2.99395e-07,1.45511e-07,12.7973,2.5,21.3289
0.3375,0.555144,-3.42199e-08,-6.3752e-09,12.7973,2.5,21.3289
0.3625,0.555144,1.44638e-08,-9.14231e-10,12.7973,2.5,21.3289
0.3875,0.555144,-9.97603e-10,-4.3053e-10,12.7973,2.5,21.3289
0.4125,0.555144,-3.48694e-11,9.97633e-11,12.7973,2.5,21.3289
0.4375,0.555144,-2.7956e-11,-2.98484e-12,12.7973,2.5,21.3289
0.4625,0.555144,8.83205e-12,2.07876e-13,12.7973,2.5,21.3289
0.4875,0.555144,-4.19859e-13,-2.50096e-13,12.7973,2.5,21.3289
0.5125,0.555144,-1.01501e-13,9.43733e-14,12.7973,2.5,21.3289
0.5375,0.555144,-3.56867e-13,3.56236e-13,12.7973,2.5,21.3289
0.5625,0.555144,3.75983e-12,-2.57763e-13,12.7973,2.5,21.3289
0.5875,0.555144,1.514e-11,-3.36468e-12,12.7973,2.5,21.3289
0.6125,0.555144,-1.30394e-10,4.09868e-11,12.7973,2.5,21.3289
0.6375,0.555144,8.13877e-11,3.79061e-10,12.7973,2.5,21.3289
0.6625,0.555144,4.29495e-09,4.54838e-09,12.7973,2.5,21.3289
0.6875,0.555144,-7.37729e-08,4.89918e-08,12.7973,2.5,21.3289
0.7125,0.555144,2.60161e-07,2.97536e-07,12.7973,2.5,21.3288
0.7375,0.555145,4.1796e-06,3.80398e-06,12.7975,2.5,21.3292
0.762499,0.555145,-5.39231e-05,3.72749e-05,12.7979,2.5,21.3299
0.787498,0.555147,-6.48702e-05,0.000133741,12.8002,2.5,21.3336
0.812457,0.555107,-0.00224606,-0.00166855,12.7986,2.50004,21.3313
0.837354,0.555204,-0.00638516,0.00236875,12.7426,1.79496,15.2483
