x,y,z,vx,vy,vz,rho,e,P
-0.455853,-0.0856588,-2.55425e-05,0.00144256,0.00230602,-0.00103821,82.4874,2.5,82.4874
-0.431999,-0.0856745,9.18241e-05,-5.30716e-06,-0.000627289,0.00166146,5.35931,2.5,5.3593
-0.408078,-0.0860375,1.8609e-05,-0.000576166,-0.00401232,-2.49143e-05,143.83,2.5,143.83
-0.383922,-0.0854268,-6.36522e-05,0.000575944,0.00349476,-0.00141586,143.703,2.5,143.703
-0.360002,-0.0854361,-0.000121691,-2.31595e-05,0.00473654,8.65995e-05,2.58392,2.5,2.58392
-0.336007,-0.0856928,-9.74778e-05,-0.000153549,0.00150739,-1.71873e-05,0.496956,2.5,0.496956
-0.312003,-0.0857583,-0.00010528,8.51125e-05,0.000763329,-0.000706712,2.23785,2.5,2.23785
-0.288002,-0.0861257,0.000135367,-2.42329e-05,-0.00397016,0.00190775,2.94949,2.49999,2.94948
-0.263995,-0.0854606,-2.47643e-05,1.98364e-05,0.00181819,-0.0013532,6.89874,2.5,6.89873
-0.239997,-0.0854662,5.49458e-05,3.14716e-05,0.00183625,-0.000575613,36.7092,2.5,36.7092
-0.216001,-0.0856916,3.62287e-05,-2.93811e-05,-0.000363759,0.000307675,74.761,2.5,74.761
-0.191999,-0.0859769,6.40917e-05,8.16098e-06,-0.0031615,0.000474686,22.1731,2.5,22.1731
-0.168,-0.0857146,2.00698e-05,2.40611e-06,0.000677418,1.6903e-05,39.3462,2.5,39.3462
-0.144,-0.0855878,5.71458e-05,-2.22802e-05,0.00106005,0.000803492,0.826256,2.5,0.826256
-0.120013,-0.0858441,-1.14772e-05,-0.000241902,-0.000608303,-0.000414226,1.92033,2.5,1.92033
-0.0960111,-0.0857239,5.92741e-05,3.49941e-05,-0.000697146,-1.30268e-05,1.45096,2.5,1.45096
-0.0719748,-0.0857937,-3.14116e-05,0.000226191,-0.000938307,-0.000815149,23.0415,2.5,23.0415
-0.0480056,-0.0857895,-3.10663e-05,-5.37051e-05,-0.000415768,-0.000835821,113.013,2.5,113.012
-0.0240012,-0.0856225,7.27696e-05,-1.43588e-05,0.000783999,0.00112833,18.3635,2.5,18.3635
1.59187e-06,-0.0857281,6.97973e-05,3.43942e-05,0.00115839,0.00141105,17.6952,1.795,12.7052
0.120002,-0.0855154,-5.89845e-05,8.32919e-06,0.00189495,-0.000853611,3.2469,1.795,2.33127
0.239998,-0.0855835,-4.06716e-05,-7.06419e-05,0.000429905,0.00117063,0.268819,1.795,0.193012
0.360006,-0.0856615,7.7103e-06,9.61026e-05,-0.00175138,0.0024872,7.30055,1.795,5.2418
0.480002,-0.0855741,-0.000185132,1.46649e-05,0.000721291,-0.00205379,13.3456,1.795,9.58216
0.600001,-0.0855592,-0.000175445,4.43428e-06,0.000919342,-0.00382462,2.2552,1.795,1.61923
-0.575999,-0.0572012,4.38731e-05,3.11455e-05,-0.000329913,0.000340515,159.082,2.5,159.082
-0.552,-0.0571623,1.48096e-05,7.78451e-06,0.000275073,0.00346882,61.221,2.5,61.221
-0.527998,-0.0570478,-7.69655e-05,4.92131e-05,0.00161747,-0.000955082,8.46119,2.5,8.46118
-0.504032,-0.0570579,8.6565e-05,-0.000256085,0.0013225,0.00164057,3.70696,2.5,3.70696
-0.480155,-0.0570799,0.000186781,-0.00133839,0.00109578,0.0028925,6.01458,2.5,6.01458
-0.455827,-0.0570906,0.000161683,0.00132369,0.000558151,0.000701717,2.48166,2.5,2.48166
-0.431986,-0.0572488,9.72572e-05,0.000233503,-0.00117336,0.000897192,4.7088,2.5,4.7088
-0.407999,-0.0571396,-2.92322e-05,1.3548e-05,0.000475917,-9.85631e-05,5.1279,2.5,5.1279
-0.384002,-0.0571338,-9.03163e-05,-0.000308966,-0.00025942,-0.000407731,4.7807,2.5,4.7807
-0.359992,-0.0571013,-4.40971e-06,0.000399204,0.0013418,0.00131025,0.501972,2.5,0.501972
-0.335998,-0.0570139,-3.36665e-05,4.20257e-05,0.00128565,-0.000284024,0.476276,2.5,0.476276
-0.312002,-0.0569315,-9.43788e-05,-4.44615e-06,0.00229663,-0.000424516,3.44124,2.5,3.44123
-0.287995,-0.0569949,0.000124293,4.71591e-05,0.00162203,0.00191707,9.52225,2.5,9.52225
-0.264002,-0.0568995,1.34275e-05,-1.43084e-05,0.00242082,-0.000270344,3.46344,2.5,3.46344
-0.239997,-0.0571846,0.000182369,6.22603e-05,-0.0010988,0.00169047,11.9305,2.5,11.9305
-0.215997,-0.0569938,6.09546e-05,5.09771e-05,0.00126394,0.000199538,5.31611,2.5,5.31611
-0.192183,-0.0571115,8.31862e-05,-0.00174757,0.00065602,0.00101569,97.6248,2.5,97.6248
-0.167817,-0.057136,0.000234707,0.00173934,-0.0002162,0.0012709,328.936,2.5,328.936
-0.144001,-0.0572119,6.17276e-05,-0.00132937,-0.00143128,0.00150394,82.8071,2.5,82.8072
-0.119997,-0.0574022,-1.44592e-05,0.000961939,-0.00295197,-0.000590157,6.7395,2.5,6.7395
-0.0959997,-0.0572765,-4.83069e-05,0.000351744,-0.00112534,-0.000479629,1.77336,2.5,1.77336
-0.0719964,-0.0573979,-2.49803e-05,2.24318e-05,-0.00243023,0.000528401,1.16554,2.5,1.16554
-0.0480039,-0.0572872,1.36138e-05,-7.2535e-05,-0.00156205,-0.000457409,20.4637,2.5,20.4636
-0.0240842,-0.057245,6.22642e-05,-0.000967864,-0.000777805,0.000845122,3.22944,2.5,3.22944
8.2941e-05,-0.0569828,-4.71919e-05,0.000968268,0.00237108,-0.000360037,4.09869,1.795,2.94286
0.119996,-0.056989,2.81257e-05,-5.44054e-05,0.00213807,-1.84869e-05,12.7156,1.795,9.1298
0.239998,-0.0571787,0.000160299,1.46148e-05,-0.000756847,0.00312476,90.7839,1.795,65.1828
0.359999,-0.0572329,0.000280926,1.24335e-05,-0.00181573,0.00364161,21.0274,1.795,15.0977
0.48,-0.0571966,0.00025468,3.70189e-05,-0.00028521,0.00236058,27.5449,1.795,19.7772
0.599999,-0.057253,0.000213757,-7.67464e-06,-0.0011615,0.00180032,11.5771,1.795,8.31231
-0.576002,-0.0287861,2.04464e-05,-3.07834e-05,-0.0021833,0.000287947,62.2002,2.5,62.2001
-0.552228,-0.0285575,5.2369e-05,-0.00193006,-3.31228e-05,0.00167169,32.5195,2.5,32.5195
-0.527831,-0.0286255,-0.00029979,0.00091374,0.000773662,-0.0025297,3.47725,2.5,3.47725
-0.503944,-0.0284241,1.05176e-05,0.00100919,0.00211214,-0.000247932,14.1395,2.5,14.1395
-0.479999,-0.0284941,-1.3791e-06,3.15352e-05,0.000380433,-0.00101221,3.80946,2.5,3.80946
-0.455998,-0.0283827,6.19692e-05,1.98146e-05,0.0018416,0.00037769,1.4857,2.5,1.48571
-0.432012,-0.0284251,-7.51432e-05,-0.000211806,0.00137024,-0.00122967,2.01495,2.5,2.01495
-0.408002,-0.0285641,7.2931e-05,-9.05238e-06,0.00178181,0.00201705,6.34496,2.5,6.34496
-0.383989,-0.0284654,7.0069e-05,0.000258069,0.00266709,0.00102072,5.45255,2.5,5.45254
-0.360144,-0.0285195,-0.00010146,-0.00139343,0.000822492,-0.000274146,33.5315,2.5,33.5315
-0.33586,-0.0284739,3.566e-05,0.00133133,0.000433155,0.000671116,3.33181,2.5,3.33181
-0.311995,-0.0285625,1.29235e-05,5.07109e-05,0.000503512,0.00103958,17.4315,2.5,17.4315
-0.288,-0.0286279,9.92398e-05,1.20758e-05,-0.000489245,0.00114534,2.94589,2.5,2.94589
-0.264,-0.0286402,-5.56657e-05,-5.22735e-06,-0.000417802,-0.000863376,0.228366,2.5,0.228366
-0.240127,-0.0284734,-5.91894e-05,-0.00181697,0.00129704,-0.0011315,105.672,2.5,105.672
-0.21587,-0.0284875,0.000183225,0.00186273,0.00349442,0.00154871,349.662,2.5,349.662
-0.192,-0.0284906,0.00012394,-1.75895e-05,0.0013777,0.000736634,203.964,2.5,203.964
-0.168017,-0.0284406,6.80664e-05,-0.000285512,0.00164411,0.0012561,389.642,2.5,389.642
-0.143981,-0.0285689,1.77027e-05,0.000279561,-0.000978838,-0.000110724,60.858,2.5,60.8581
-0.120006,-0.0286897,-4.55452e-05,-5.55309e-05,-0.00110208,-0.000601,1.5991,2.5,1.5991
-0.0960124,-0.0279972,7.26678e-05,-0.000166401,0.00639748,0.00119751,34.6447,2.5,34.6446
-0.0719991,-0.0286239,0.000186724,-9.71241e-05,-4.83966e-05,0.001794,15.1965,2.5,15.1965
-0.0479888,-0.0285643,-1.89025e-05,0.000278519,0.0009004,0.000262815,5.09109,2.5,5.0911
-0.0240546,-0.028513,-3.69391e-05,-0.0004019,0.00068562,-0.000595329,6.55577,2.5,6.55577
5.43917e-05,-0.028475,-5.13852e-05,0.000391299,0.00188219,-0.000488483,6.34763,1.795,4.5576
0.120002,-0.0285937,0.000183025,1.03916e-05,0.000191424,0.00370504,18.0662,1.795,12.9716
0.240005,-0.0284379,7.93581e-05,7.62262e-05,0.00152428,0.00147951,294,1.795,211.092
0.360004,-0.0283454,2.36214e-05,6.06629e-05,0.00260199,-0.00125018,158.729,1.795,113.967
0.480003,-0.0284063,-1.06623e-05,4.0607e-05,0.00168549,-0.000635083,92.3939,1.795,66.3388
0.600003,-0.0283969,1.87176e-05,2.67134e-05,0.00166744,0.000117892,4.28937,1.795,3.07977
-0.575996,2.10357e-05,-6.83956e-05,2.21884e-05,-0.000604997,-0.000542,1.01126,2.5,1.01126
-0.551998,6.05134e-05,0.000189308,9.73175e-06,0.000107959,0.0016759,3.37101,2.5,3.371
-0.527998,-2.55546e-05,4.52763e-05,1.19203e-05,-0.000344076,0.000281004,13.0165,2.5,13.0165
-0.504,0.000149578,-3.00079e-05,-2.14225e-06,0.00151475,3.62449e-05,16.9952,2.5,16.9952
-0.48,5.42843e-05,7.59321e-05,-1.24759e-05,0.000181435,0.000218421,15.0793,2.5,15.0793
-0.456053,1.96999e-05,-5.73685e-05,-0.00180911,0.000458979,-0.000701909,4.38117,2.5,4.38117
-0.431946,0.00012919,0.000225853,0.00180819,0.00102365,0.00288263,15.278,2.5,15.278
-0.408017,-2.07237e-05,7.40063e-05,-0.000150477,0.000187073,0.000263446,3.05706,2.5,3.05706
-0.384002,-1.64446e-05,-0.000128363,-0.000225974,0.000702933,-0.00182667,32.8142,2.5,32.8142
-0.359999,-0.000174617,0.000151334,0.000247198,-0.00223281,0.00180329,177.963,2.5,177.963
-0.336,-7.69021e-05,-7.30357e-05,4.83131e-06,-0.00118508,-0.000868233,55.4409,2.5,55.4409
-0.311999,-9.33031e-05,0.000194788,2.30192e-05,-0.000727244,0.00254706,50.8529,2.5,50.8529
-0.288,9.02169e-05,3.95224e-05,3.80217e-06,0.00226326,-1.07447e-05,36.2154,2.5,36.2154
-0.264,4.8727e-05,7.28408e-05,1.11164e-05,0.000631007,0.00117193,10.0516,2.5,10.0516
-0.24,0.000103025,8.30496e-05,4.72408e-06,0.000389961,0.00120439,10.0898,2.5,10.0898
-0.216,-3.92607e-05,6.67399e-05,1.93311e-06,-0.00107574,0.000255811,46.3704,2.5,46.3704
-0.191981,0.000172755,0.000139918,0.000174616,0.00336443,0.00091307,14.5574,2.5,14.5574
-0.168001,0.000241416,-4.087e-05,-1.19312e-05,0.00250466,-0.00122609,77.8064,2.5,77.8064
-0.144002,-3.3859e-05,-5.69088e-05,-6.53445e-07,0.000109957,-0.000181506,12.4245,2.5,12.4245
-0.120292,0.000330534,-4.15223e-05,-0.00275401,0.00398072,-0.0011968,45.0218,2.5,45.0218
-0.0957063,-2.24245e-05,-0.000106482,0.00275833,0.000115402,-0.00139954,44.2722,2.5,44.2721
-0.0719981,5.7986e-05,-5.07579e-05,3.52982e-06,0.000577698,-0.00146457,43.8851,2.5,43.8851
-0.0479991,-0.000146171,5.32846e-05,1.75014e-05,-0.00115671,0.00117945,35.1815,2.5,35.1815
-0.0240101,-0.000163215,-6.79841e-05,-0.000195479,-0.0019466,0.000269352,31.8667,2.5,31.8667
1.51392e-05,0.000265611,-1.64051e-05,0.000239477,0.00416583,0.000434248,47.6533,1.795,34.215
0.119997,-0.000315634,0.00015884,-4.70509e-06,-0.00257565,0.00219613,21.8029,1.795,15.6545
0.239996,-1.98277e-05,-8.89363e-05,-2.29603e-05,-0.000402971,-0.00222879,103.476,1.795,74.2959
0.359994,3.05499e-05,-5.18817e-05,-9.23922e-05,0.00110128,-0.000594103,20.0373,1.795,14.3868
0.479998,0.000107414,6.61774e-06,3.2925e-05,0.00182991,0.000805285,63.9904,1.795,45.9452
0.599998,0.000123498,2.313e-05,2.4449e-07,0.00240095,0.000276509,0.631107,1.795,0.453136
-0.576038,0.0285939,-0.000139139,-0.00115165,-0.000383932,-0.00172068,0.881312,2.5,0.881313
-0.552005,0.0285136,0.000107396,-2.31377e-05,0.00071069,0.00406311,1.14322,2.5,1.14322
-0.528061,0.0285007,-5.31803e-05,-0.000654474,-0.000138502,0.000474507,12.8202,2.5,12.8202
-0.503913,0.0284618,-0.000172926,0.00165091,-0.00220372,-0.00122222,14.7962,2.5,14.7962
-0.48002,0.0285602,-9.08219e-05,-0.000220429,-0.0004982,-0.00112187,3.30372,2.5,3.30372
-0.455977,0.0286557,-3.04052e-06,0.000252534,0.000657109,0.000137303,8.54076,2.5,8.54077
-0.431992,0.0286357,-6.26902e-05,7.23237e-05,-0.000105099,-0.00139005,7.14205,2.5,7.14205
-0.408013,0.0285319,-0.000108497,-9.67221e-05,-0.00108989,-0.000870931,0.422986,2.5,0.422986
-0.38412,0.0285272,3.24556e-05,-0.00176025,-0.000511864,0.00129264,107.682,2.5,107.682
-0.359898,0.0286077,2.9538e-05,0.00149507,0.000158303,-0.00128212,48.7439,2.5,48.7438
-0.335986,0.0282866,5.18741e-05,0.000234528,-0.00226704,0.00115054,27.4855,2.5,27.4855
-0.311996,0.028835,3.27049e-06,5.80074e-05,0.00270442,-0.000835796,0.448904,2.5,0.448904
-0.287998,0.0284689,7.71962e-05,3.26828e-05,-0.000499707,0.000443529,2.38816,2.5,2.38817
-0.263999,0.0285729,-3.8436e-05,2.37957e-05,-0.000633423,-0.000135468,1.81567,2.5,1.81567
-0.24003,0.0284817,-1.15843e-05,-0.000325557,-0.00160429,-0.0001827,174.989,2.5,174.989
-0.216109,0.0285749,7.10527e-05,-0.00111848,0.000433186,-0.000176191,174.995,2.5,174.995
-0.191852,0.0286265,4.39574e-05,0.00148713,0.000355001,-0.000297203,24.6698,2.5,24.6698
-0.168047,0.0286224,-0.000149947,-0.000398536,0.00105477,-0.00320084,63.0027,2.5,63.0027
-0.143955,0.0285642,-1.32117e-05,0.000367005,8.21842e-05,-0.000880913,68.4867,2.5,68.4867
-0.120079,0.0286429,-0.000114031,-0.00103946,0.000872422,-0.00147395,1.39556,2.5,1.39556
-0.0960643,0.0288197,0.000179478,-0.000325982,0.00301708,0.00129292,9.23262,2.5,9.23262
-0.0718529,0.0285916,0.000164598,0.00142941,0.000572276,0.00281477,24.6613,2.5,24.6614
-0.0481264,0.0286139,1.10397e-05,-0.00211621,0.0010229,0.000902302,7.55187,2.5,7.55187
-0.0240154,0.0288419,3.19506e-05,0.00079931,0.00502209,0.00092901,15.3122,2.49999,15.3121
0.000143441,0.0288412,0.000425133,0.00137534,0.00298325,0.00425581,26.3493,1.795,18.9188
0.119996,0.0285695,6.46297e-05,-6.47461e-05,0.00110134,0.000642135,6.85552,1.795,4.92227
0.239995,0.0285147,-0.00024502,-2.40345e-05,0.000459375,-0.00360744,11.067,1.795,7.94613
0.359988,0.0283853,-0.000188461,-0.000102842,-0.00137978,-0.00268293,41.2103,1.795,29.589
0.479993,0.0284231,-6.96815e-05,-4.83449e-05,-0.000474884,-0.000336217,5.14008,1.79501,3.69059
0.599993,0.0284576,-0.000224564,-9.40702e-05,-0.000303685,-0.00324307,1.5626,1.795,1.12195
-0.576001,0.0570574,-9.40941e-05,1.48423e-05,-0.00121913,-0.00103791,33.1774,2.5,33.1774
-0.551999,0.0571585,-1.68194e-05,-0.00020025,0.00085664,0.000408859,36.6691,2.5,36.6691
-0.528003,0.0570375,-0.000171241,0.000204917,-0.000272885,-0.00151177,40.6063,2.5,40.6063
-0.504018,0.0571648,-5.07495e-05,-0.00024972,0.000280068,0.0021224,5.25286,2.5,5.25286
-0.479983,0.0571561,-7.37658e-05,0.000252678,0.000445654,-0.00092181,9.24918,2.50001,9.2492
-0.455998,0.0572553,5.2962e-05,3.42598e-06,0.00147745,0.00032893,10.3215,2.5,10.3216
-0.432035,0.0571733,-7.32826e-05,-0.000410065,-3.71129e-05,-0.000447739,5.2753,2.5,5.2753
-0.407975,0.0569774,-9.20442e-05,0.000384418,-0.00153847,-0.00239359,18.2973,2.5,18.2973
-0.384,0.0572174,-9.89578e-05,-0.000391807,0.00117356,-0.000190725,46.5297,2.5,46.5297
-0.360009,0.0571994,3.14399e-05,-0.000985506,0.000743799,0.00681518,159.13,2.5,159.131
-0.335988,0.0571095,-0.000109257,0.00143,-0.000539032,-0.000645749,220.296,2.5,220.296
-0.312037,0.0571546,2.74234e-05,-0.000381803,0.000689877,0.00100359,116.439,2.5,116.439
-0.287986,0.0572095,2.00419e-05,-3.64417e-05,1.94841e-05,-0.000863326,0.861985,2.5,0.861986
-0.263989,0.0572057,-5.44863e-05,0.000283281,0.00117995,-0.00181904,34.4253,2.5,34.4253
-0.240149,0.0572938,5.71954e-05,-0.00138922,0.00244773,0.00023428,24.7448,2.5,24.7447
-0.215851,0.0573708,-7.92294e-06,0.00142084,0.00512424,-0.000718157,14.2252,2.49999,14.2251
-0.19199,0.0573404,2.68293e-05,-0.000693829,0.00579631,0.00297259,0.83716,2.5,0.837159
-0.168016,0.0571746,-7.85172e-05,0.000558221,1.01044e-06,-0.000911536,3.26807,2.5,3.26808
-0.143987,0.0570869,-4.07782e-05,0.000189439,0.000647374,-0.000408337,1.39055,2.5,1.39056
-0.119998,0.0572655,-1.25193e-05,3.41917e-05,0.003239,-0.00170668,4.29061,2.5,4.29061
-0.0959932,0.0570625,0.000209994,6.72418e-05,-0.00112518,0.00244465,1.89811,2.5,1.89811
-0.0719965,0.0572128,7.72603e-05,8.03953e-05,0.00122507,0.00115832,1.93932,2.5,1.93933
-0.0480148,0.0571658,-6.95213e-05,-0.000435806,0.00193582,-0.00118666,143.625,2.5,143.625
-0.0240268,0.0570498,-1.02251e-05,-0.000542372,-0.000214623,-5.73689e-05,176.178,2.5,176.178
4.6579e-05,0.0572092,0.000292428,0.00107763,0.00183549,0.00503112,1.99848,1.795,1.43491
0.119992,0.0569812,-0.000108179,-8.30121e-05,-0.0012599,4.07751e-05,1.89537,1.795,1.36088
0.24,0.0571416,-8.93816e-05,1.74876e-05,-0.00121948,-0.0018117,38.994,1.795,27.9976
0.359998,0.0570109,-4.36696e-05,4.58914e-06,-0.0032457,0.000592942,66.3304,1.795,47.6252
0.479998,0.0569048,-5.5383e-05,3.10096e-06,-0.00352593,-0.000802166,17.2977,1.795,12.4198
0.599997,0.0569328,-1.88194e-05,-3.69064e-05,-0.00217883,0.000263128,1.37784,1.795,0.989292
-0.57604,0.0854813,-9.77738e-05,-0.00177599,-0.00124397,-0.000529335,16.0976,2.5,16.0976
-0.552146,0.0855758,4.60971e-05,-0.000957364,-0.00306837,0.00186729,457.106,2.5,457.106
-0.527819,0.0856749,-0.00011831,0.00269902,-0.00101695,-0.000339034,38.9332,2.49999,38.9331
-0.504085,0.085821,-3.09036e-05,-0.000868903,0.00136196,-0.000598723,7.76059,2.5,7.76059
-0.48006,0.0860507,-0.000179697,-0.000494672,0.00644954,-0.00195891,1.67358,2.49999,1.67357
-0.455846,0.0858449,-0.000167739,0.00142834,0.00156358,-0.00245438,21.4281,2.5,21.4281
-0.432,0.0857086,-9.00774e-05,7.97692e-06,0.000519358,-2.16894e-05,7.17539,2.5,7.1754
-0.408005,0.0856061,-0.000182952,-2.16223e-05,-0.000784903,-0.0014078,1.22212,2.5,1.22212
-0.383999,0.0858274,3.39462e-05,7.83206e-06,0.0020276,0.00134589,1.30849,2.5,1.30849
-0.359998,0.0860063,-9.73284e-05,3.84702e-05,0.00350447,-0.000823158,40.5883,2.5,40.5883
-0.336001,0.0856681,-8.94934e-05,7.18179e-06,0.00204485,-0.00070194,27.1921,2.5,27.1921
-0.312002,0.085743,-2.35163e-05,-2.48452e-05,0.00041661,1.48587e-05,0.396868,2.5,0.396868
-0.287998,0.0856639,2.74605e-06,1.6892e-05,-0.00107148,0.000249916,1.62208,2.5,1.62208
-0.264015,0.0857171,-1.39666e-05,-0.000285438,-0.0015616,-0.000669548,1.55459,2.5,1.55459
-0.239985,0.085628,-0.000200329,0.000291163,-0.0026698,-0.00214903,4.31379,2.5,4.31379
-0.216001,0.0855286,5.6701e-05,3.11231e-05,-0.000381853,-0.000135355,1.51589,2.5,1.51589
-0.192001,0.0856902,0.000121822,-4.3187e-05,-2.85733e-05,0.000690492,1.50853,2.5,1.50853
-0.167999,0.0856725,2.86978e-05,1.57511e-05,-9.51325e-06,7.03364e-05,3.30507,2.5,3.30507
-0.143996,0.085749,0.000208206,4.85288e-05,0.00046753,0.00310981,2.32495,2.5,2.32495
-0.120134,0.0856942,9.34562e-05,-0.00272627,8.48165e-05,0.00180962,2.02575,2.5,2.02575
-0.0958646,0.0856527,0.000362964,0.00276212,0.000152587,0.00562794,32.7994,2.5,32.7994
-0.0720027,0.085439,5.96448e-05,-2.24811e-05,-0.0030392,0.000149483,8.87224,2.5,8.87226
-0.0481878,0.0856423,-8.75712e-05,-0.00278688,-0.000142489,-0.00216114,13.2449,2.5,13.2449
-0.0239054,0.0857277,-0.00013275,0.00111247,-0.000154474,-0.00199862,22.6908,2.5,22.6908
9.78891e-05,0.085707,9.42167e-05,0.00173045,0.000102411,0.00146494,22.498,1.795,16.1536
0.12,0.0856781,-9.07302e-05,-4.47417e-05,-0.000903569,-0.000884035,5.99977,1.795,4.30784
0.240003,0.0857681,5.5165e-05,4.44385e-05,-0.00221465,0.00190764,15.2195,1.795,10.9276
0.36,0.0856652,0.000112579,-4.68975e-05,-0.000350691,0.000886065,39.2714,1.795,28.1969
0.480001,0.0857351,0.000130941,1.57176e-05,0.000421439,0.00150926,15.3181,1.795,10.9984
0.599999,0.0857588,0.000181453,-4.1007e-05,0.000974402,0.00151784,45.4854,1.795,32.6585
-0.576008,0.114026,-0.000121165,-0.000932738,-0.00426373,-0.00135849,32.9434,2.5,32.9434
-0.552025,0.114501,-3.78318e-05,0.000567555,0.00360496,-0.000246583,38.6074,2.49999,38.6072
-0.527975,0.114782,-1.39031e-05,-0.00107007,0.00409269,0.000712101,33.9729,2.5,33.9729
-0.504023,0.114538,6.61643e-05,0.0012112,0.00326498,0.000722986,7.50248,2.5,7.50249
-0.480137,0.114403,-3.92059e-05,-0.00107781,0.00120884,-0.000221725,7.81061,2.5,7.81061
-0.455824,0.114506,-9.95829e-05,0.00139576,0.00274335,-0.000182677,0.816494,2.5,0.816494
-0.432209,0.114089,0.000702727,-0.00189644,-0.00188826,0.00647608,1.60432,2.5,1.60431
-0.407787,0.114261,2.65035e-05,0.00192823,0.000779875,0.00125851,19.1465,2.5,19.1465
-0.383998,0.114311,0.000164004,-1.75013e-05,-0.00134077,0.00271052,6.79933,2.5,6.79933
-0.36,0.114271,-3.93615e-05,-9.45262e-06,-0.000667954,-0.00019074,33.9623,2.5,33.9623
-0.336002,0.114468,-7.28674e-05,-2.56507e-05,0.00231164,0.000113591,14.9695,2.5,14.9695
-0.312018,0.114278,0.000105223,-0.000256461,-0.00072805,0.00105882,5.01748,2.5,5.01748
-0.287983,0.114185,3.68802e-05,0.000225528,-0.00196885,0.000205124,6.78839,2.5,6.78839
-0.264001,0.114061,3.15501e-05,-3.1626e-06,-0.0019108,0.00066261,2.11217,2.5,2.11217
-0.239999,0.114282,-4.91258e-05,1.1993e-05,1.89523e-05,-0.00106389,6.91225,2.5,6.91224
-0.215999,0.114168,-0.000140644,5.60936e-06,-0.000911868,-0.00271428,26.9664,2.5,26.9664
-0.192023,0.114274,5.06797e-05,-0.000369046,8.42506e-05,0.000278073,2.58258,2.5,2.58258
-0.167985,0.114143,-0.00012598,0.000294295,-0.00212387,-0.00183617,4.01931,2.5,4.01931
-0.144055,0.113864,0.000159087,-0.00102277,-0.00550292,0.000961408,1.37855,2.5,1.37855
-0.119943,0.114002,4.73419e-05,0.00104385,-0.00176188,0.000719207,2.9693,2.5,2.9693
-0.0959997,0.114281,1.60482e-05,4.53218e-06,2.1394e-05,0.00026396,6.03522,2.5,6.03522
-0.0719972,0.114184,-2.8674e-05,2.8179e-05,-0.00103937,-0.00183339,13.8745,2.50001,13.8745
-0.0480016,0.113957,-6.91134e-05,-0.000123471,-0.00262707,-0.000229468,3.67995,2.5,3.67995
-0.0241222,0.114172,-2.2856e-05,-0.000868141,-0.00206457,0.000225431,10.9408,2.5,10.9409
0.000120023,0.114043,3.25818e-05,0.00102495,-0.00535765,0.000444184,5.41797,1.795,3.8901
0.12,0.114496,-1.18533e-06,-2.99053e-05,0.000507285,-0.000125421,60.9464,1.795,43.7596
0.239995,0.114254,0.000181727,-5.3708e-05,0.000263845,0.00171255,0.839943,1.79501,0.603081
0.359997,0.114323,0.000151415,-5.64998e-05,0.000893489,0.00148837,16.7267,1.795,12.0098
0.479999,0.114263,0.000222367,1.08971e-05,-0.000853776,0.00318026,73.5397,1.795,52.8014
0.599998,0.11427,0.00017831,-2.05376e-05,-0.000653583,0.00215727,0.402113,1.795,0.288717
-0.576005,0.14291,-0.000511038,-4.907e-05,0.00147416,-0.00658421,9.34109,2.5,9.34107
-0.552,0.142923,0.000143149,1.8022e-06,0.00302325,0.00248091,1.75735,2.49999,1.75735
-0.527998,0.142945,3.79119e-05,2.79539e-05,0.00269005,0.00108835,0.398563,2.5,0.398563
-0.504001,0.142791,0.00011293,3.0444e-05,-0.000155104,0.00123771,3.24442,2.5,3.24442
-0.479999,0.142997,-0.000110522,-0.000530532,0.000835931,-0.00158015,1.91516,2.5,1.91516
-0.455999,0.142806,0.000126119,0.000515013,-0.00079202,0.00207971,18.6566,2.5,18.6566
-0.432003,0.142908,-6.07877e-05,-4.39721e-05,0.000904148,-0.00078049,21.4884,2.5,21.4884
-0.408081,0.143001,-8.38992e-06,-0.000615153,0.000739687,-0.000571149,19.5184,2.5,19.5184
-0.383919,0.143058,5.7011e-05,0.00059759,0.00160767,0.000747165,28.0709,2.5,28.0709
-0.360024,0.142931,-2.25372e-05,-0.00038163,0.000409255,0.000265703,10.463,2.5,10.463
-0.335978,0.142832,5.51067e-05,0.000381476,-0.00041054,0.00149175,13.4843,2.5,13.4844
-0.312146,0.142865,-9.7642e-05,-0.00138487,0.000317946,-0.00150923,2.49173,2.5,2.49173
-0.287869,0.142793,-0.000114006,0.00109788,-0.000691307,-0.00111631,11.5014,2.5,11.5014
-0.263985,0.142982,0.000112464,0.000234676,0.000929193,0.000372035,4.98138,2.5,4.98138
-0.240002,0.142954,-0.000126616,-1.90086e-05,0.00110707,-0.00143634,0.551004,2.5,0.551004
-0.215999,0.143009,7.45075e-05,6.67665e-06,0.001376,0.000310483,2.7309,2.5,2.7309
-0.192063,0.14283,7.91994e-06,-0.000592694,5.11872e-05,0.000319707,14.9738,2.5,14.9738
-0.167965,0.142932,-3.71773e-05,0.000347773,0.00097143,-0.000347108,1.48465,2.5,1.48466
-0.143971,0.142836,-2.65212e-05,0.000246381,-0.000428429,-9.40966e-05,7.02558,2.5,7.02558
-0.120017,0.142971,-0.000178823,-0.000205942,0.000223114,-0.00194307,19.5822,2.5,19.5821
-0.0959897,0.143009,-0.000173689,-0.00112281,0.00286087,-0.000632071,99.9172,2.5,99.9172
