x,y,vx,vy,rho,e,P
0.144,0.134483,4.87499e-06,-1.55562e-06,95.9474,2.5,95.9474
0.156,0.134483,3.1839e-08,-6.1225e-06,0.265073,2.5,0.265073
0.168,0.134472,-6.68414e-07,-0.000607305,29.8318,2.5,29.8318
0.179991,0.134483,-6.65084e-05,3.44627e-06,7.87577,2.5,7.87577
0.192,0.134483,4.2946e-06,2.88474e-06,51.8656,2.5,51.8656
0.204,0.134465,7.80657e-07,-0.000138893,5.28493,2.5,5.28493
0.216,0.134458,-4.2364e-06,-0.000241724,85.2585,2.5,85.2585
0.228,0.134467,1.42498e-06,-0.000129133,106.201,2.5,106.201
0.24,0.134462,2.15145e-06,-0.000166295,1106.47,2.5,1106.47
0.252,0.134463,1.46842e-06,-0.000167499,3741.98,2.5,3741.98
0.264,0.134462,-4.64226e-06,-0.000166684,10163.5,2.5,10163.5
0.276,0.134484,-3.60592e-06,0.000426776,2484.57,2.5,2484.57
0.288,0.134466,1.28006e-07,0.000448345,0.297378,2.5,0.297378
0.3,0.134463,7.36248e-07,-0.000160425,0.634788,2.5,0.634788
0.312,0.134439,1.02024e-06,-0.000544044,0.795502,2.5,0.795502
0.324,0.134471,-5.43424e-06,-3.89084e-05,0.454312,2.5,0.454312
0.336,0.134463,-1.27106e-06,-0.000153127,4236.62,2.5,4236.62
0.348,0.134438,1.33333e-06,-0.00061384,796.987,2.5,796.987
0.36,0.134416,-8.13876e-07,-0.00059626,2287.57,2.5,2287.57
0.372,0.134467,-2.83565e-06,5.36162e-05,2059.48,2.5,2059.47
0.384002,0.134483,1.52295e-05,1.88315e-06,492.009,2.5,492.009
0.396009,0.134483,6.13123e-05,3.5074e-06,94.8673,2.5,94.8673
0.408,0.134488,-5.98371e-06,0.000141013,2.30506,2.5,2.30506
0.42,0.134483,2.54686e-06,-4.24613e-06,1.8448,2.5,1.8448
0.432,0.134482,1.73342e-06,-4.91934e-06,1.25068,2.5,1.25068
0.444,0.134483,-1.35353e-06,3.73087e-06,255.261,2.5,255.261
0.456,0.134482,-9.00819e-07,-8.7994e-06,570.456,2.5,570.456
0.468,0.134502,-2.29809e-06,0.00013678,321.546,2.5,321.546
0.48,0.134483,3.31867e-06,3.4208e-06,0.446811,2.5,0.446811
0.491988,0.134484,-0.000586615,5.28354e-06,2191.35,2.5,2191.35
0.504012,0.134434,0.000587798,-0.000592374,0.332232,2.5,0.332232
0.515999,0.134487,-9.38888e-06,0.000611575,846.789,2.5,846.789
0.528,0.134482,-2.02973e-06,-6.13447e-06,1172.14,2.5,1172.14
0.54,0.134583,4.80608e-06,0.000623473,4969.72,2.5,4969.72
0.551999,0.134473,-9.1403e-06,-0.00010496,354.955,2.5,354.955
0.564,0.134483,4.37081e-06,-2.28253e-06,773.717,2.5,773.717
0.576001,0.134489,2.23407e-06,0.000197029,1586.91,2.5,1586.91
0.587999,0.134514,7.16159e-07,6.1862e-05,3515.17,2.5,3515.17
0.600003,0.134485,3.69112e-05,0.000144308,10.3429,1.795,7.42619
0.66,0.134469,0,-0.000181898,2.29351,1.795,1.64674
0.72,0.134469,0,-0.000181898,2.29351,1.795,1.64674
0.78,0.134469,0,-0.000181898,2.29351,1.795,1.64674
0.84,0.134469,0,-0.000181898,2.29351,1.795,1.64674
0.9,0.134469,0,-0.000181898,2.29351,1.795,1.64674
0.96,0.134469,0,-0.000181898,2.29351,1.795,1.64674
1.02,0.134469,0,-0.000181898,2.29351,1.795,1.64674
1.08,0.134469,0,-0.000181898,2.29351,1.795,1.64674
1.14,0.134469,0,-0.000181898,2.29351,1.795,1.64674
1.2,0.134469,0,-0.000181898,2.29351,1.795,1.64674
0.0119986,0.144827,-1.39005e-05,1.40868e-06,185.381,2.5,185.381
0.0240001,0.144847,3.80055e-06,0.000119048,1002.38,2.5,1002.38
0.0359994,0.144839,-3.13566e-06,0.000597128,155.135,2.5,155.135
0.0480014,0.144829,9.50843e-06,1.58913e-05,1840.43,2.5,1840.43
0.0599994,0.144901,-7.03077e-06,0.000484728,5.73124,2.5,5.73124
0.0720005,0.144827,-2.5502e-07,1.62322e-06,5.17181,2.5,5.17181
0.0839997,0.144835,-5.58464e-06,0.000312161,3.59369,2.5,3.59369
0.0959999,0.144827,3.25147e-06,-1.26546e-05,1.53432,2.5,1.53432
0.108,0.144828,5.0438e-06,6.7242e-06,1.04031,2.5,1.04031
0.12,0.144916,-5.06552e-06,0.000731532,20.933,2.5,20.933
0.132,0.144849,-6.74823e-06,0.000204689,165.583,2.5,165.583
0.144001,0.144839,7.79167e-06,0.000436934,95.9474,2.5,95.9474
0.156,0.144827,-4.32438e-06,5.65014e-06,0.265073,2.5,0.265073
0.168,0.144828,-1.9489e-06,0.000304099,15.8505,2.5,15.8505
0.18,0.144828,-2.82576e-06,3.84479e-06,10.5635,2.5,10.5635
0.192,0.144827,5.87502e-06,-4.9215e-06,8.22499,2.5,8.22499
0.204,0.144847,-5.10732e-07,0.000158288,3.86823,2.5,3.86823
0.216,0.144854,-6.13629e-06,0.000255487,11.5778,2.5,11.5778
0.227994,0.144851,-8.55262e-05,0.000756838,35.1007,2.5,35.1007
0.240006,0.144848,8.83213e-05,0.000166948,10.6781,2.5,10.6781
0.252,0.144848,3.10554e-06,0.000163237,0.594975,2.5,0.594975
0.264,0.144834,-1.52658e-06,-0.000137947,2479.57,2.5,2479.57
0.276,0.144849,-2.44656e-06,0.000177247,15.202,2.5,15.202
0.288,0.144848,-1.88752e-06,0.000162623,2.58514,2.5,2.58514
0.3,0.144848,1.27766e-06,0.000169684,2.60763,2.5,2.60763
0.312,0.144872,7.29192e-06,0.000543555,0.397216,2.5,0.397216
0.324,0.144848,2.93854e-06,0.00016179,0.310329,2.5,0.310329
0.335999,0.144844,-1.01876e-05,-0.000439628,0.321283,2.5,0.321283
0.348,0.144842,-3.52113e-06,0.000151432,22.7298,2.5,22.7298
0.360001,0.144895,1.37325e-05,0.00059695,2204.51,2.5,2204.51
0.372,0.144846,8.26169e-07,0.000143191,835.899,2.5,835.899
0.384,0.144829,2.02663e-06,1.04629e-05,830.784,2.5,830.784
0.396,0.144827,4.11007e-06,-4.95877e-06,179.583,2.5,179.583
0.408,0.144828,-4.48124e-06,3.12741e-06,3.87081,2.5,3.87081
0.42,0.144827,-5.9307e-06,6.6776e-07,6.1652,2.5,6.1652
0.432,0.144827,-9.70506e-08,-9.8114e-06,1.58543,2.5,1.58543
0.444001,0.144827,6.73348e-06,-2.18897e-06,249.102,2.5,249.102
0.455999,0.144828,-1.0647e-05,5.45263e-06,213.478,2.5,213.478
0.468001,0.144808,1.15242e-05,-0.000298897,752.228,2.5,752.228
0.48,0.144814,6.34412e-07,-0.000640279,115.832,2.5,115.832
0.491999,0.144839,-6.31861e-06,0.0005822,2390.43,2.5,2390.43
0.504,0.144875,5.72815e-06,0.000585606,386.008,2.5,386.008
0.516,0.144787,-3.81263e-07,-0.000229161,908.079,2.5,908.079
0.528,0.144829,5.89179e-07,1.87055e-05,5657.62,2.5,5657.62
0.539997,0.144829,-5.72786e-05,1.05211e-05,1394.22,2.5,1394.22
0.552003,0.144836,6.12381e-05,-0.000111928,100.526,2.5,100.526
0.564,0.144829,3.78235e-06,1.17127e-05,212.78,2.5,212.78
0.576,0.144828,-1.01352e-05,5.10532e-06,79.3618,2.5,79.3618
0.587999,0.144852,-2.12072e-05,0.000564652,627.397,2.5,627.397
0.600001,0.144827,1.14275e-05,-5.40535e-06,428.606,1.795,307.739
0.66,0.144812,0,-0.00022167,1.52918,1.795,1.09795
0.72,0.144812,0,-0.00022167,1.52918,1.795,1.09795
0.78,0.144812,0,-0.00022167,1.52918,1.795,1.09795
0.84,0.144812,0,-0.00022167,1.52918,1.795,1.09795
0.9,0.144812,0,-0.00022167,1.52918,1.795,1.09795
0.96,0.144812,0,-0.00022167,1.52918,1.795,1.09795
1.02,0.144812,0,-0.00022167,1.52918,1.795,1.09795
1.08,0.144812,0,-0.00022167,1.52918,1.795,1.09795
1.14,0.144812,0,-0.00022167,1.52918,1.795,1.09795
1.2,0.144812,0,-0.00022167,1.52918,1.795,1.09795
0.0119995,0.15513,-3.9673e-06,-0.000266009,807.64,2.5,807.64
0.0239997,0.155156,-2.76465e-06,-0.000136186,435.149,2.5,435.149
0.0360002,0.155172,2.33852e-06,-0.000621319,24.4491,2.5,24.4491
0.0480001,0.155168,1.52852e-07,-0.00014842,21.2384,2.5,21.2384
0.0599997,0.155181,-3.09362e-07,9.33687e-05,1252.84,2.5,1252.84
0.0720004,0.155151,1.5071e-06,-0.000128265,4.04584,2.5,4.04584
0.0839998,0.155178,1.84458e-08,0.000258194,2.6356,2.5,2.6356
0.0959998,0.155149,-1.76425e-06,-0.000567624,11.6687,2.5,11.6687
0.108,0.155172,3.61833e-06,-1.93796e-05,179.835,2.5,179.835
0.12,0.155129,3.15894e-08,-0.000674443,12.9853,2.5,12.9853
0.132,0.155171,-1.45641e-06,-1.935e-05,12.9063,2.5,12.9063
0.144,0.155132,1.85893e-06,-0.000455408,121.616,2.5,121.616
0.156,0.155158,-2.24637e-06,-0.000107863,2.40601,2.5,2.40601
0.168,0.15518,-6.75237e-07,0.000142768,8.52148,2.5,8.52148
0.18,0.155171,7.66839e-07,-1.17009e-05,10.6413,2.5,10.6413
0.192,0.155132,-5.02061e-07,-0.000583753,2.42637,2.5,2.42637
0.204,0.155171,2.38479e-07,-2.32726e-05,0.422753,2.5,0.422753
0.216,0.155171,-2.79785e-06,-1.18101e-05,1.07067,2.5,1.07067
0.228,0.155151,4.75274e-06,-0.000573982,11.3548,2.5,11.3548
0.24,0.155172,-2.7478e-06,6.08287e-07,565.065,2.5,565.065
0.252,0.155172,-2.77497e-07,-1.34406e-05,1169.21,2.5,1169.21
0.264,0.155169,2.0952e-06,-8.09895e-05,604.225,2.5,604.225
0.276,0.155162,-1.60932e-06,-0.000259542,339.925,2.5,339.925
0.288,0.155156,-7.29726e-07,-0.000382763,10.5356,2.5,10.5356
0.3,0.15516,1.13398e-06,-0.000162912,305.104,2.5,305.104
0.312,0.155167,6.20138e-07,-0.000136686,0.269945,2.5,0.269945
0.324,0.155154,-1.51353e-06,-0.000413602,0.458517,2.5,0.458517
0.336,0.155164,-4.43803e-06,0.00047051,3.06657,2.5,3.06657
0.348,0.155208,2.48615e-06,0.000314718,0.471262,2.5,0.471262
0.36,0.155161,1.1705e-06,-0.000403466,663.343,2.5,663.343
0.372,0.15517,1.86351e-06,-3.18022e-05,0.930462,2.5,0.930462
0.384,0.155171,9.33106e-07,-1.50046e-05,2767.77,2.5,2767.77
0.396,0.155171,-1.43795e-06,-2.61988e-05,160.689,2.5,160.689
0.408,0.155169,-2.94643e-07,-3.17817e-05,2.17389,2.5,2.17389
0.42,0.155164,-1.08838e-07,-0.000138813,1.94547,2.5,1.94547
0.432,0.155157,4.27717e-06,-0.0004035,1.08382,2.5,1.08382
0.444,0.155155,-8.49749e-09,-0.000180479,367.678,2.5,367.678
0.456,0.155172,-1.62421e-06,-6.04855e-06,121.222,2.5,121.222
0.468,0.155193,-7.03019e-06,0.000308004,114.962,2.5,114.962
0.48,0.155166,1.51943e-06,0.000203401,127.414,2.5,127.414
0.492,0.155173,8.26239e-07,8.55953e-06,990.538,2.5,990.538
0.504,0.155174,5.411e-06,8.76335e-06,906.351,2.5,906.351
0.516,0.155148,-2.95635e-06,-0.000151139,629.837,2.5,629.837
0.528,0.155148,1.41664e-06,-0.000173641,2155.67,2.5,2155.67
0.54,0.155169,-3.38063e-07,-2.4201e-05,68.6107,2.5,68.6107
0.552,0.155148,-2.42306e-06,-4.31957e-05,188.747,2.5,188.747
0.564,0.155168,3.9514e-06,-0.000158815,64.2234,2.5,64.2234
0.576,0.155138,2.39449e-07,-0.00039468,0.229105,2.5,0.229105
0.588,0.15517,-2.11465e-08,-1.78861e-05,1056.6,2.5,1056.6
0.6,0.155169,2.89992e-06,-0.000100596,849.039,1.795,609.61
0.66,0.155196,0,0.000308691,4.24681,1.795,3.04921
0.72,0.155196,0,0.000308691,4.24681,1.795,3.04921
0.78,0.155196,0,0.000308691,4.24681,1.795,3.04921
0.84,0.155196,0,0.000308691,4.24681,1.795,3.04921
0.9,0.155196,0,0.000308691,4.24681,1.795,3.04921
0.96,0.155196,0,0.000308691,4.24681,1.795,3.04921
1.02,0.155196,0,0.000308691,4.24681,1.795,3.04921
1.08,0.155196,0,0.000308691,4.24681,1.795,3.04921
1.14,0.155196,0,0.000308691,4.24681,1.795,3.04921
1.2,0.155196,0,0.000308691,4.24681,1.795,3.04921
0.0119995,0.16556,-3.79717e-06,-0.000210099,728.874,2.5,728.874
0.0239997,0.165533,-2.96736e-06,0.000135351,606.292,2.5,606.292
0.0360002,0.165516,-2.36702e-06,1.47413e-05,293.196,2.5,293.196
0.0480001,0.165522,1.2639e-06,0.000146777,1408.84,2.5,1408.84
0.0599997,0.165509,-1.03839e-06,-0.000101092,5432.59,2.5,5432.59
0.0720003,0.165539,8.59024e-07,0.000130262,1611.63,2.5,1611.63
0.0839999,0.165511,4.12182e-06,-0.000256587,3.09154,2.5,3.09154
0.0959998,0.165541,-1.1149e-06,0.000571341,10.9172,2.5,10.9172
0.108,0.165518,-5.31482e-07,1.43363e-05,265.949,2.5,265.949
0.12,0.165561,2.56459e-06,0.000674066,13.0095,2.5,13.0095
0.132,0.165519,-1.45756e-06,1.87207e-05,37.4424,2.5,37.4424
0.144,0.165558,1.85833e-06,0.000453728,764.701,2.5,764.701
0.156,0.165532,-2.21337e-06,0.000107884,2.40601,2.5,2.40601
0.168,0.16551,-5.70815e-07,-0.000142471,5.24987,2.5,5.24987
0.18,0.165519,8.04708e-07,1.18875e-05,6.91478,2.5,6.91478
0.192,0.165558,-5.65535e-07,0.000584771,3.28623,2.5,3.28623
0.204,0.165519,2.51712e-07,2.32787e-05,0.422753,2.5,0.422753
0.216,0.165518,-2.80215e-06,1.19422e-05,1.1263,2.5,1.1263
0.228,0.165539,4.74497e-06,0.000575025,0.550981,2.5,0.550981
0.24,0.165517,-1.22261e-06,-6.87471e-06,1.44668,2.5,1.44668
0.252,0.165518,-4.53862e-06,1.58314e-05,37.4526,2.5,37.4526
0.264,0.165521,2.76947e-06,7.95732e-05,33.0692,2.5,33.0692
0.276,0.165528,-1.90705e-07,0.000259672,676.809,2.5,676.809
0.288,0.165533,9.76889e-08,0.000387378,17.1454,2.5,17.1454
0.3,0.16553,-4.99693e-07,0.000161324,792.428,2.5,792.428
0.312,0.165522,8.39359e-07,0.000135856,242.194,2.5,242.194
0.324,0.165536,8.12363e-07,0.00041303,2135.96,2.5,2135.96
0.336,0.165529,-4.59376e-06,0.000127431,0.773568,2.5,0.773568
0.348,0.165482,1.57557e-07,-0.000315951,664.513,2.5,664.513
0.36,0.165529,1.92379e-06,0.00040575,1469.78,2.5,1469.78
0.372,0.165519,3.49364e-07,3.40022e-05,5661.83,2.5,5661.83
0.384,0.165519,-2.6161e-07,1.91593e-05,2234.48,2.5,2234.48
0.396,0.165519,-1.43833e-06,2.49666e-05,147.369,2.5,147.369
0.408,0.16552,-2.18833e-07,3.28308e-05,0.752877,2.5,0.752877
0.42,0.165526,-1.08813e-07,0.000138687,3.69252,2.5,3.69252
0.432,0.165532,3.96134e-06,0.000406524,2.63658,2.5,2.63658
0.444,0.165535,-1.86806e-06,0.000177939,1098.62,2.5,1098.62
0.456,0.165518,-1.68584e-06,4.55463e-06,1741.65,2.5,1741.65
0.468,0.165496,-2.00155e-06,-0.000310231,667.604,2.5,667.604
0.48,0.165538,6.99197e-07,0.000424381,3.23017,2.5,3.23017
0.492,0.165517,2.90434e-07,-1.04202e-05,354.295,2.5,354.295
0.504,0.165516,1.32714e-06,-7.99819e-06,715.334,2.5,715.334
0.516,0.165542,-4.27147e-06,0.000150825,0.366217,2.5,0.366217
0.528001,0.165541,5.6163e-06,0.000172341,0.337004,2.5,0.337004
0.54,0.16552,-1.75338e-06,2.41753e-05,121.748,2.5,121.748
0.552,0.165542,-1.70818e-06,0.000262242,173.409,2.5,173.409
0.564,0.165522,4.04842e-06,0.000161733,89.3168,2.5,89.3168
0.576,0.165552,-6.37582e-07,0.000389477,878.129,2.5,878.129
0.588,0.165519,1.17542e-06,2.1133e-05,1568.39,2.5,1568.39
0.6,0.16552,2.76391e-06,0.000100795,641.67,1.795,460.719
0.66,0.165494,0,-0.000309913,4.24693,1.795,3.04929
0.72,0.165494,0,-0.000309913,4.24693,1.795,3.04929
0.78,0.165494,0,-0.000309913,4.24693,1.795,3.04929
0.84,0.165494,0,-0.000309913,4.24693,1.795,3.04929
0.9,0.165494,0,-0.000309913,4.24693,1.795,3.04929
0.96,0.165494,0,-0.000309913,4.24693,1.795,3.04929
1.02,0.165494,0,-0.000309913,4.24693,1.795,3.04929
1.08,0.165494,0,-0.000309913,4.24693,1.795,3.04929
1.14,0.165494,0,-0.000309913,4.24693,1.795,3.04929
1.2,0.165494,0,-0.000309913,4.24693,1.795,3.04929
0.0119986,0.175862,-1.95919e-05,-9.90426e-06,3520.01,2.5,3520.01
0.0240001,0.175843,5.78526e-06,-0.000117329,540.605,2.5,540.605
0.0359994,0.175852,-4.14408e-06,1.14628e-05,26.1277,2.5,26.1277
0.0480014,0.175861,1.04146e-05,-5.42362e-06,40.0382,2.5,40.0382
0.0599994,0.175789,-4.34814e-06,-0.000482948,1420.66,2.5,1420.66
0.0720005,0.175863,1.13788e-06,8.63356e-07,257.058,2.5,257.058
0.0839996,0.175855,-6.53234e-06,-0.000310104,2.15083,2.5,2.15083
0.0959999,0.175853,2.85689e-06,-0.000627992,1177.06,2.5,1177.06
0.108,0.175862,2.81465e-06,-1.71834e-06,97.5826,2.5,97.5826
0.12,0.175774,-3.89781e-06,-0.000732505,491.054,2.5,491.054
0.132,0.175841,-5.59384e-06,-0.000209905,77.6304,2.5,77.6304
0.144001,0.175851,8.21567e-06,-0.000435305,662.786,2.5,662.786
0.156,0.175862,-4.20531e-06,-4.19176e-06,0.350396,2.5,0.350396
0.168,0.175861,-2.09843e-06,-0.000292613,18.185,2.5,18.185
0.18,0.175862,-2.74177e-06,-3.59781e-06,7.03843,2.5,7.03843
0.192,0.175863,6.45535e-06,5.04586e-06,5.97713,2.5,5.97713
0.204,0.175843,-1.11014e-06,-0.000161716,0.933247,2.5,0.933247
0.216,0.175836,-6.15378e-06,-0.000255607,0.821695,2.5,0.821695
0.227994,0.175841,-8.86551e-05,-0.000167429,1.7559,2.5,1.7559
0.240006,0.175841,8.90172e-05,-0.000162671,37.4685,2.5,37.4685
0.252,0.175842,6.03455e-06,-0.000171011,29.3505,2.5,29.3505
0.264,0.175856,-6.6702e-07,0.000139282,50.6735,2.5,50.6735
0.276,0.175841,-5.56609e-07,-0.000175882,358.461,2.5,358.461
0.288,0.175841,-3.53751e-06,-0.000167081,63.5259,2.5,63.5259
0.3,0.175841,-9.79449e-07,-0.000169666,1176.31,2.5,1176.31
0.312,0.175818,7.99988e-06,-0.000541724,2135.55,2.5,2135.55
0.324,0.175842,4.39879e-06,-0.000161825,4270.7,2.5,4270.7
0.335999,0.175842,-1.01766e-05,-0.000154442,624.642,2.5,624.642
0.348,0.175847,-4.57536e-06,-0.000149774,2056.69,2.5,2056.69
0.360001,0.175795,1.45244e-05,-0.000604316,1.3708,2.5,1.3708
0.372,0.175844,1.44735e-06,-0.000144984,1766.13,2.5,1766.13
0.384,0.175861,1.87523e-06,-1.25323e-05,2.97513,2.5,2.97513
0.396,0.175862,4.22087e-06,7.13602e-06,71.4043,2.5,71.4043
0.408,0.175862,-4.11437e-06,-2.73386e-06,0.979035,2.5,0.979035
0.42,0.175863,-5.08985e-06,1.38811e-06,5.84352,2.5,5.84352
0.432,0.175863,-1.11241e-06,9.07576e-06,10.2352,2.5,10.2352
0.444001,0.175862,5.5786e-06,5.85402e-06,763.215,2.5,763.215
0.455999,0.175862,-9.57473e-06,4.95836e-06,3094.88,2.5,3094.88
0.468001,0.175882,1.33302e-05,0.000302286,678.345,2.5,678.345
0.48,0.175862,2.23475e-06,1.49653e-05,3.23017,2.5,3.23017
0.491998,0.175862,-6.50889e-05,1.03556e-05,354.295,2.5,354.295
0.504002,0.175811,6.13072e-05,-0.000756285,280.759,2.5,280.759
0.516,0.175902,3.05206e-07,0.000231146,0.345116,2.5,0.345116
0.528,0.175861,-2.13727e-05,-3.42621e-05,2.21992,2.5,2.21992
0.539997,0.175861,-6.18022e-05,-1.13502e-05,119.451,2.5,119.451
0.552003,0.175852,5.9074e-05,-0.000705318,979.477,2.5,979.477
0.564,0.17586,5.26592e-06,-1.65549e-05,84.3172,2.5,84.3172
0.576,0.175861,-9.38939e-06,-4.59301e-06,2049.98,2.5,2049.98
0.587999,0.175838,-1.8224e-05,-0.000566824,461.661,2.5,461.661
0.600001,0.175863,1.12282e-05,5.33363e-06,1558.12,1.795,1118.73
0.66,0.175877,0,0.000221299,1.06952,1.795,0.767917
0.72,0.175877,0,0.000221299,1.06952,1.795,0.767917
0.78,0.175877,0,0.000221299,1.06952,1.795,0.767917
0.84,0.175877,0,0.000221299,1.06952,1.795,0.767917
0.9,0.175877,0,0.000221299,1.06952,1.795,0.767917
0.96,0.175877,0,0.000221299,1.06952,1.795,0.767917
1.02,0.175877,0,0.000221299,1.06952,1.795,0.767917
1.08,0.175877,0,0.000221299,1.06952,1.795,0.767917
1.14,0.175877,0,0.000221299,1.06952,1.795,0.767917
1.2,0.175877,0,0.000221299,1.06952,1.795,0.767917
0.0119991,0.186206,-1.10146e-05,0.000481407,707.101,2.5,707.101
0.0239997,0.186253,1.21269e-08,0.000301365,847.537,2.5,847.537
0.0360007,0.186221,8.60055e-06,0.000609952,22.4328,2.5,22.4328
0.0479997,0.186147,-4.08208e-06,-0.000610123,94.8165,2.5,94.8164
0.0599992,0.186251,-8.43971e-06,-1.17173e-05,321.859,2.5,321.859
0.0720004,0.186205,4.18158e-06,-8.58143e-06,92.6645,2.5,92.6645
0.0840006,0.186222,-1.19933e-06,0.000584313,754.916,2.5,754.916
0.0959908,0.186206,-0.000600256,2.83348e-05,1577.91,2.5,1577.91
0.107934,0.186206,-5.59602e-06,-4.6292e-06,589.451,2.5,589.451
0.120074,0.186238,0.000598954,0.000270224,1609.57,2.5,1609.57
0.132001,0.186227,2.58362e-06,0.000198314,523.42,2.5,523.42
0.144,0.186209,1.43856e-06,7.10506e-05,330.227,2.5,330.227
0.156,0.186207,8.62829e-08,4.63176e-06,0.350396,2.5,0.350396
0.168,0.186217,-6.2847e-07,0.000595367,18.1858,2.5,18.1858
0.179991,0.186206,-6.63804e-05,-6.6421e-06,6.77493,2.5,6.77493
0.192,0.186201,3.45152e-06,-0.0005843,0.826083,2.5,0.826083
0.204,0.186225,1.52921e-06,0.000142299,3.75306,2.5,3.75306
0.216,0.186232,-5.5626e-06,0.000242737,33.4281,2.5,33.4281
0.228,0.186227,1.86172e-06,0.000164591,33.4303,2.5,33.4303
0.24,0.186227,-1.68855e-06,0.000161933,32.3206,2.5,32.3206
0.252,0.186226,3.62988e-06,-0.000397434,265.427,2.5,265.427
0.264,0.186227,-7.76107e-07,0.000165814,29.0379,2.5,29.0379
0.276,0.186205,-8.25211e-07,-0.000425146,13.1339,2.5,13.1339
0.288,0.186227,1.27027e-06,0.000166097,964.216,2.5,964.216
0.3,0.186227,-2.01725e-06,0.00016222,3319.72,2.5,3319.72
0.312,0.186251,3.59515e-06,0.000546676,360.203,2.5,360.203
0.324,0.186219,-4.0659e-06,4.03454e-05,97.6721,2.5,97.6721
0.336,0.186226,1.10963e-06,0.00014749,7.47514,2.5,7.47514
0.348,0.186251,-1.88762e-06,0.000610016,796.7,2.5,796.7
0.36,0.186267,-5.94243e-08,-1.18531e-05,28.4156,2.5,28.4155
0.372,0.186213,-1.56583e-06,-0.000476583,28.8761,2.5,28.8761
0.384002,0.186207,1.47255e-05,-2.95431e-06,11.5613,2.5,11.5613
0.396009,0.186206,6.14668e-05,-3.80507e-06,2.8854,2.5,2.8854
0.408,0.186201,-5.9137e-06,-0.000142646,0.979037,2.5,0.979037
0.42,0.186207,2.75217e-06,4.38233e-06,2.15183,2.5,2.15183
0.432,0.186207,2.05075e-06,-4.03643e-06,9.95303,2.5,9.95303
0.444,0.186207,-6.26925e-07,-5.49285e-06,105.583,2.5,105.583
0.456,0.186208,7.79387e-07,6.05521e-06,62.8516,2.5,62.8516
0.468,0.186188,-6.81372e-07,-0.000141998,14.4759,2.5,14.4759
0.48,0.186207,3.35657e-06,-7.44819e-06,63.2742,2.5,63.2742
0.492,0.186206,-2.03083e-06,-1.2925e-05,2122.36,2.5,2122.36
0.504,0.186259,2.67173e-06,0.000762562,2122.44,2.5,2122.44
0.515999,0.186206,-9.48117e-06,-4.10045e-06,0.500095,2.5,0.500095
0.528,0.186207,-3.11039e-06,6.25058e-06,0.790468,2.5,0.790468
0.54,0.186107,2.36972e-05,-0.000605397,131.442,2.5,131.442
0.551999,0.186217,-8.37071e-06,0.000704057,121.938,2.5,121.938
0.564,0.186207,5.63682e-06,5.65465e-06,80.8767,2.5,80.8767
0.576001,0.186201,4.46132e-07,-0.000188722,6396.22,2.5,6396.22
0.587999,0.186176,-1.51544e-07,-6.10984e-05,933.608,2.5,933.608
0.600003,0.186206,3.99072e-05,-7.24486e-05,891.797,1.795,640.31
0.66,0.186221,0,0.00018573,2.35688,1.795,1.69224
0.72,0.186221,0,0.00018573,2.35688,1.795,1.69224
0.78,0.186221,0,0.00018573,2.35688,1.795,1.69224
0.84,0.186221,0,0.00018573,2.35688,1.795,1.69224
0.9,0.186221,0,0.00018573,2.35688,1.795,1.69224
0.96,0.186221,0,0.00018573,2.35688,1.795,1.69224
1.02,0.186221,0,0.00018573,2.35688,1.795,1.69224
1.08,0.186221,0,0.00018573,2.35688,1.795,1.69224
1.14,0.186221,0,0.00018573,2.35688,1.795,1.69224
1.2,0.186221,0,0.00018573,2.35688,1.795,1.69224
0.0119988,0.196551,-9.71449e-06,-0.00011471,392.792,2.5,392.792
0.0239999,0.196551,-8.32793e-07,-0.000208055,288.608,2.5,288.608
0.0359998,0.196551,-6.18665e-06,-9.58606e-06,0.953541,2.5,0.953541
0.0479997,0.196566,-2.31574e-07,0.000148039,802.23,2.5,802.23
0.0600009,0.196591,1.1735e-05,0.000601988,58.3138,2.5,58.3138
0.0719998,0.196567,-4.21696e-06,8.23064e-05,0.493738,2.5,0.493738
0.0839991,0.196551,-9.70492e-06,-4.10829e-06,482.587,2.5,482.587
0.0960008,0.196561,1.02511e-05,0.000603196,1498,2.5,1498
0.108,0.196552,-1.07119e-06,5.31285e-06,938.29,2.5,938.29
0.120002,0.196518,1.76806e-05,-0.000436143,630.963,2.5,630.963
0.132001,0.196552,6.41049e-06,-1.02315e-06,66.9902,2.5,66.9902
0.143999,0.19655,-4.56834e-06,0.000202793,330.27,2.5,330.27
0.156,0.196552,1.72222e-06,-2.50278e-07,4.27586,2.5,4.27586
0.167996,0.196553,-0.00019611,6.70773e-06,13.9965,2.5,13.9965
0.180004,0.196543,0.00018652,-0.000581316,11.2955,2.5,11.2955
0.192,0.196558,2.75316e-06,0.000587091,1.76081,2.5,1.76081
0.204,0.196553,9.04994e-07,1.89806e-05,4.12532,2.5,4.12532
0.216,0.196553,-7.08984e-07,1.15007e-05,2.0453,2.5,2.0453
0.228,0.196552,3.3639e-07,8.41394e-06,68.7896,2.5,68.7896
0.24,0.196552,-5.07602e-06,-1.102e-06,20.5253,2.5,20.5253
0.252,0.196553,2.55767e-06,0.000563835,29.001,2.5,29.001
0.264,0.196552,2.12624e-06,-4.80405e-06,33.4329,2.5,33.4329
0.276,0.196574,-2.13797e-06,0.000597458,1.99358,2.5,1.99358
0.288,0.196552,1.35925e-06,-1.61571e-06,0.744498,2.5,0.744498
